surrogate_key,provider_specialty,hcpcs_code,hcpcs_description,year,total_services,total_beneficiaries,total_providers,pct_facility_services,avg_medicare_payment,avg_submitted_charge,avg_medicare_standardized_amount,payment_to_charge_ratio,prior_year_services,yoy_volume_change_pct,prior_year_avg_payment,yoy_payment_change_pct,specialty_avg_payment,specialty_avg_ptcr,payment_vs_specialty_pct,is_payment_outlier,mart_built_at
fa67a276fb484c2bb8f48826df888206,Podiatry,11055,Trim skin lesion,2022,376,273,53,0.2264,70.58,122.43,64.15,0.5765,409,-0.0807,70.64,-0.0008,64.2,0.5783,0.0994,false,2026-03-27T14:04:02.730057
66fa6a3ac14daddb44c228e46101bb69,Podiatry,28820,"Amputation, toe",2022,473,356,90,0.5339,61.31,106.02,58.18,0.5783,437,0.0824,60.66,0.0107,64.2,0.5783,-0.045,false,2026-03-27T14:04:02.730074
a42474a0cead3386ba047d6cc7f7a5fa,Podiatry,11721,"Debridement of nails, 6+",2023,378,274,88,0.4338,54.54,96.18,59.26,0.567,353,0.0708,54.28,0.0048,65.82,0.5715,-0.1714,false,2026-03-27T14:04:02.730095
bf2faf1a719a444d2c223e826c488791,Podiatry,11720,"Debridement of nails, 1-5",2023,256,190,67,0.2623,85.17,152.85,90.04,0.5572,243,0.0535,85.64,-0.0055,65.82,0.5715,0.294,false,2026-03-27T14:04:02.730111
abcc3fe35e715e707c4ece623fce179e,Podiatry,28285,Hammertoe correction,2023,407,316,104,0.2961,67.98,120.3,68.16,0.5651,396,0.0278,66.42,0.0235,65.82,0.5715,0.0328,false,2026-03-27T14:04:02.730128
c757bd2e25923a953874d938b69f636a,Podiatry,28296,Bunionectomy,2023,362,280,60,0.4666,72.95,126.09,74.09,0.5785,334,0.0838,70.52,0.0345,65.82,0.5715,0.1083,false,2026-03-27T14:04:02.730145
082bd3921d624eb4ed490ccaf08f4fc8,Podiatry,11042,"Debridement, subcutaneous",2023,514,353,76,0.4202,56.96,98.64,51.53,0.5775,502,0.0239,54.53,0.0446,65.82,0.5715,-0.1346,false,2026-03-27T14:04:02.730169
fd3b3630a262b97fd404fe9b3b617cc2,Podiatry,99213,"Office visit, est patient",2023,238,175,91,0.4714,79.24,136.65,80.84,0.5799,227,0.0485,75.59,0.0483,65.82,0.5715,0.2039,false,2026-03-27T14:04:02.730195
ab23ede56d058825f9136ad172f00b1b,Podiatry,99214,"Office visit, est, moderate",2023,465,322,64,0.4123,71.63,125.81,67.5,0.5693,438,0.0616,70.21,0.0202,65.82,0.5715,0.0883,false,2026-03-27T14:04:02.730213
4da53e980293c136b53952abf5eff805,Podiatry,28470,Metatarsal fracture treatment,2023,520,380,108,0.5426,50.82,90.35,50.91,0.5625,439,0.1845,50.29,0.0105,65.82,0.5715,-0.2279,false,2026-03-27T14:04:02.730229
689e02fb5145531d66631961b8f3e41b,Podiatry,11055,Trim skin lesion,2023,427,293,54,0.2414,74.03,127.14,67.28,0.5822,376,0.1356,70.58,0.0489,65.82,0.5715,0.1247,false,2026-03-27T14:04:02.730246
ede136daa497bd1f55dd950ead0e082b,Podiatry,28820,"Amputation, toe",2023,503,355,92,0.5489,63.43,110.1,60.19,0.5761,473,0.0634,61.31,0.0346,65.82,0.5715,-0.0363,false,2026-03-27T14:04:02.730267
a9c93f1b5e46659e2d2365750a96da97,Urology,52000,Cystoscopy,2021,171,100,38,0.3295,175.71,295.13,190.46,0.5954,,,,,145.59,0.587,0.2069,false,2026-03-27T14:04:02.730291
93120b228581d8addab46fe7ecce494f,Urology,52332,Cystoscopy w/stent,2021,313,184,39,0.3212,172.61,297.08,162.99,0.581,,,,,145.59,0.587,0.1856,false,2026-03-27T14:04:02.730308
55521d49c0cf5db6f714dc69be09049e,Urology,52281,Cystoscopy w/dilation,2021,268,142,38,0.4803,97.99,162.51,97.64,0.603,,,,,145.59,0.587,-0.3269,false,2026-03-27T14:04:02.730325
348efdf38c1edbe51de328b964bb410b,Urology,55700,Prostate biopsy,2021,177,99,47,0.2855,161.64,272.42,173.6,0.5934,,,,,145.59,0.587,0.1102,false,2026-03-27T14:04:02.730343
03c73ce443615a36f2c22613369008c4,Urology,51798,Post-void residual US,2021,134,70,61,0.5072,118.94,204.98,107.02,0.5802,,,,,145.59,0.587,-0.183,false,2026-03-27T14:04:02.730360
a0cb05569c29c689880c98d9099ac2cb,Urology,76857,Pelvic ultrasound,2021,239,123,33,0.2226,156.8,268.41,162.09,0.5842,,,,,145.59,0.587,0.077,false,2026-03-27T14:04:02.730377
5cd0c9b89eadb0963f713a4bd3fab9ab,Urology,99214,"Office visit, est, moderate",2021,220,117,35,0.4492,172.4,296.01,173.1,0.5824,,,,,145.59,0.587,0.1841,false,2026-03-27T14:04:02.730397
8e412e0387ab798b5d8710d191ace999,Urology,52353,Cystoscopy w/lithotripsy,2021,100,56,47,0.3325,170.37,295.71,181.45,0.5761,,,,,145.59,0.587,0.1702,false,2026-03-27T14:04:02.730415
89532030170ac660bfd57bc37fb2083e,Urology,55866,Laparoscopic prostatectomy,2021,219,127,66,0.5102,101.6,171.06,97.05,0.5939,,,,,145.59,0.587,-0.3021,false,2026-03-27T14:04:02.730438
4d61f7b508621578a424243ed82ad2f6,Urology,52310,Cystoscopy w/removal,2021,276,147,47,0.1954,140.02,241.13,135.09,0.5807,,,,,145.59,0.587,-0.0383,false,2026-03-27T14:04:02.730455
d4d223c7a9036fbc83ac686e430b2d4e,Urology,52000,Cystoscopy,2022,190,111,39,0.3445,173.75,306.93,188.33,0.5661,171,0.1111,175.71,-0.0112,148.14,0.5733,0.1729,false,2026-03-27T14:04:02.730477
c9933cf5876930a3e77c774b33677120,Urology,52332,Cystoscopy w/stent,2022,337,189,40,0.3362,179.03,308.96,169.05,0.5794,313,0.0767,172.61,0.0372,148.14,0.5733,0.2085,false,2026-03-27T14:04:02.730494
0f3b60ee188e1e609692b5d616b903de,Urology,52281,Cystoscopy w/dilation,2022,281,152,40,0.4953,97.5,169.01,97.15,0.5769,268,0.0485,97.99,-0.005,148.14,0.5733,-0.3418,false,2026-03-27T14:04:02.730511
037e2e0fa83a34d85891de63e00c361c,Urology,55700,Prostate biopsy,2022,198,110,48,0.3005,164.61,283.32,176.79,0.581,177,0.1186,161.64,0.0184,148.14,0.5733,0.1112,false,2026-03-27T14:04:02.730530
cf900c5b5b5a41eb337f69d4cf177882,Urology,51798,Post-void residual US,2022,140,73,63,0.5222,118.64,213.18,106.75,0.5565,134,0.0448,118.94,-0.0025,148.14,0.5733,-0.1991,false,2026-03-27T14:04:02.730548
f8e319d880b45bc804d5906d0ecca5bb,Urology,76857,Pelvic ultrasound,2022,253,142,34,0.2376,158.67,279.14,164.02,0.5684,239,0.0586,156.8,0.0119,148.14,0.5733,0.0711,false,2026-03-27T14:04:02.730564
d9d74af19a64dd0252834eb5f99f12b1,Urology,99214,"Office visit, est, moderate",2022,226,132,36,0.4642,175.29,307.85,176.01,0.5694,220,0.0273,172.4,0.0168,148.14,0.5733,0.1833,false,2026-03-27T14:04:02.730581
0ae3c6e396cd182bf8ea400241d70113,Urology,52353,Cystoscopy w/lithotripsy,2022,104,57,48,0.3475,175.38,307.54,186.78,0.5703,100,0.04,170.37,0.0294,148.14,0.5733,0.1839,false,2026-03-27T14:04:02.730597
edc1d96e08390409853e25522bc0b21c,Urology,55866,Laparoscopic prostatectomy,2022,245,126,68,0.5252,105.25,177.9,100.54,0.5917,219,0.1187,101.6,0.0359,148.14,0.5733,-0.2895,false,2026-03-27T14:04:02.730614
104029828516ab661c88677bfe127ee1,Urology,52310,Cystoscopy w/removal,2022,296,153,49,0.2104,143.73,250.78,138.67,0.5731,276,0.0725,140.02,0.0265,148.14,0.5733,-0.0298,false,2026-03-27T14:04:02.730631
ddc09ecf4d0dc09721bfd7d6045d03fc,Urology,52000,Cystoscopy,2023,219,120,41,0.3595,177.22,318.74,192.09,0.556,190,0.1526,173.75,0.02,148.78,0.5567,0.1912,false,2026-03-27T14:04:02.730652
01fc4375373cedcd65985dcb499fda8d,Urology,52332,Cystoscopy w/stent,2023,321,184,42,0.3512,176.04,320.84,166.22,0.5487,337,-0.0475,179.03,-0.0167,148.78,0.5567,0.1832,false,2026-03-27T14:04:02.730669
6b4c231be39a92228421274bb8765cf7,Urology,52281,Cystoscopy w/dilation,2023,320,169,41,0.5103,96.62,175.51,96.27,0.5505,281,0.1388,97.5,-0.009,148.78,0.5567,-0.3506,false,2026-03-27T14:04:02.730686
418a60ab52e2d9a2eb672e4f7d37ac23,Urology,55700,Prostate biopsy,2023,217,119,50,0.3155,163.44,294.21,175.53,0.5555,198,0.096,164.61,-0.0071,148.78,0.5567,0.0985,false,2026-03-27T14:04:02.730703
939574966cdbcc013b3cb04634481cce,Urology,51798,Post-void residual US,2023,152,87,65,0.5372,123.01,221.38,110.68,0.5557,140,0.0857,118.64,0.0368,148.78,0.5567,-0.1732,false,2026-03-27T14:04:02.730720
ea023ef87b7376392ca5c28255e73136,Urology,76857,Pelvic ultrasound,2023,269,156,36,0.2526,165.8,289.88,171.39,0.5719,253,0.0632,158.67,0.0449,148.78,0.5567,0.1144,false,2026-03-27T14:04:02.730736
a65fe74ef7e69c84df458571256b4ec6,Urology,99214,"Office visit, est, moderate",2023,257,147,37,0.4792,177.95,319.69,178.67,0.5566,226,0.1372,175.29,0.0152,148.78,0.5567,0.1961,false,2026-03-27T14:04:02.730772
ca55b6ea315e20831ff002cf1a59eb41,Urology,52353,Cystoscopy w/lithotripsy,2023,119,69,50,0.3625,180.31,319.36,192.04,0.5646,104,0.1442,175.38,0.0281,148.78,0.5567,0.2119,false,2026-03-27T14:04:02.730793
ba10f64cfd4b947ba0fd0e1d38b6f1ff,Urology,55866,Laparoscopic prostatectomy,2023,258,134,71,0.5402,101.76,184.74,97.21,0.5509,245,0.0531,105.25,-0.0332,148.78,0.5567,-0.316,false,2026-03-27T14:04:02.730810
4330d43e1d98ee81337b2a6873ca04d3,Urology,52310,Cystoscopy w/removal,2023,320,176,51,0.2254,144.86,260.42,139.76,0.5562,296,0.0811,143.73,0.0079,148.78,0.5567,-0.0263,false,2026-03-27T14:04:02.730828
10c44314efe05bafc40d4dcc80416041,Internal Medicine,99213,"Office visit, est patient",2021,463,330,135,0.4473,94.48,153.71,94.93,0.6147,,,,,96.92,0.6105,-0.0252,false,2026-03-27T14:04:02.730855
c96dada38e22d73e8d4ff1003cf6abb0,Internal Medicine,99214,"Office visit, est, moderate",2021,410,288,287,0.3043,95.75,154.08,96.31,0.6215,,,,,96.92,0.6105,-0.0121,false,2026-03-27T14:04:02.730872
7448e22f87c07eca188eaf4dadbec022,Internal Medicine,99215,"Office visit, est, complex",2021,191,130,262,0.2457,90.2,147.97,95.31,0.6096,,,,,96.92,0.6105,-0.0693,false,2026-03-27T14:04:02.730890
9e1baf750efb0aa4072e4b365b434afc,Internal Medicine,99203,"Office visit, new patient",2021,730,525,270,0.3634,103.15,172.64,97.28,0.5975,,,,,96.92,0.6105,0.0643,false,2026-03-27T14:04:02.730907
ddcf911d8b1b5d2715c3b30806b6b8cc,Internal Medicine,99204,"Office visit, new, moderate",2021,600,459,253,0.3105,107.26,173.19,95.24,0.6193,,,,,96.92,0.6105,0.1067,false,2026-03-27T14:04:02.730925
53158d4a1113bd110b2abb4f931cbfb8,Internal Medicine,99212,"Office visit, est, straightforward",2021,563,412,184,0.2816,113.22,185.96,120.46,0.6089,,,,,96.92,0.6105,0.1682,false,2026-03-27T14:04:02.730941
0c2bb222b19d13fb1c991a92b5d67d2d,Internal Medicine,36415,Venipuncture,2021,686,528,140,0.3822,76.92,124.87,71.66,0.6161,,,,,96.92,0.6105,-0.2064,false,2026-03-27T14:04:02.730964
cc5116563e7a40010630adff1bc94311,Internal Medicine,85025,"CBC, automated",2021,575,418,157,0.426,109.91,182.0,109.69,0.6039,,,,,96.92,0.6105,0.134,false,2026-03-27T14:04:02.730992
0fd70b180a2003c1d150bc5cbc7a6dba,Internal Medicine,80053,Comprehensive metabolic panel,2021,373,269,233,0.3926,70.65,116.31,78.8,0.6074,,,,,96.92,0.6105,-0.271,false,2026-03-27T14:04:02.731018
cad1c5b0410b52d01e15dfe098facf2a,Internal Medicine,71046,"Chest X-ray, 2 views",2021,235,183,220,0.2728,92.64,152.84,101.54,0.6062,,,,,96.92,0.6105,-0.0442,false,2026-03-27T14:04:02.731035
be601a5a12bcbfd574d326a2715ef85e,Internal Medicine,99213,"Office visit, est patient",2022,463,348,136,0.4623,95.24,159.86,95.7,0.5958,463,0.0,94.48,0.008,100.12,0.6029,-0.0487,false,2026-03-27T14:04:02.731057
0f780556e52ad5e0f12d40d28d8864b9,Internal Medicine,99214,"Office visit, est, moderate",2022,436,335,290,0.3193,94.92,160.24,95.48,0.5924,410,0.0634,95.75,-0.0087,100.12,0.6029,-0.0519,false,2026-03-27T14:04:02.731074
c9df3254c8f496b8fb46ee1f23fe00ac,Internal Medicine,99215,"Office visit, est, complex",2022,183,130,264,0.2607,92.69,153.88,97.95,0.6024,191,-0.0419,90.2,0.0276,100.12,0.6029,-0.0742,false,2026-03-27T14:04:02.731091
1ecac57a8cd21f4941988df32f091a90,Internal Medicine,99203,"Office visit, new patient",2022,752,514,272,0.3784,106.25,179.55,100.19,0.5918,730,0.0301,103.15,0.0301,100.12,0.6029,0.0612,false,2026-03-27T14:04:02.731108
86b69db5e1d95d20a3fb34b5eca554b5,Internal Medicine,99204,"Office visit, new, moderate",2022,555,413,256,0.3255,113.35,180.12,100.65,0.6293,600,-0.075,107.26,0.0568,100.12,0.6029,0.1321,false,2026-03-27T14:04:02.731125
57dab38589d3232c612dfa222425855a,Internal Medicine,99212,"Office visit, est, straightforward",2022,645,467,186,0.2966,114.46,193.4,121.77,0.5918,563,0.1456,113.22,0.011,100.12,0.6029,0.1432,false,2026-03-27T14:04:02.731141
f9b171bfb168a34e3d3c58e1b3c0065d,Internal Medicine,36415,Venipuncture,2022,646,481,141,0.3972,79.35,129.86,73.92,0.611,686,-0.0583,76.92,0.0316,100.12,0.6029,-0.2075,false,2026-03-27T14:04:02.731158
e3a60a60f0b752d745d904192ed152c9,Internal Medicine,85025,"CBC, automated",2022,602,465,159,0.441,113.34,189.28,113.12,0.5988,575,0.047,109.91,0.0312,100.12,0.6029,0.132,false,2026-03-27T14:04:02.731177
969b2735c82ec0a05f89a01b9fa35c39,Internal Medicine,80053,Comprehensive metabolic panel,2022,340,259,235,0.4076,72.93,120.96,81.35,0.6029,373,-0.0885,70.65,0.0323,100.12,0.6029,-0.2716,false,2026-03-27T14:04:02.731199
934a7ba09c4551097f2683bd3fe2c587,Internal Medicine,71046,"Chest X-ray, 2 views",2022,228,167,223,0.2878,97.35,158.95,106.7,0.6125,235,-0.0298,92.64,0.0508,100.12,0.6029,-0.0277,false,2026-03-27T14:04:02.731216
0e9d087dacdb226e93b1f4a6775ec85f,Internal Medicine,99213,"Office visit, est patient",2023,490,373,137,0.4773,99.86,166.01,100.34,0.6016,463,0.0583,95.24,0.0485,103.02,0.6003,-0.0307,false,2026-03-27T14:04:02.731241
71c816e16583eccc0ea7fdaedfa84266,Internal Medicine,99214,"Office visit, est, moderate",2023,446,332,293,0.3343,100.32,166.4,100.9,0.6028,436,0.0229,94.92,0.0569,103.02,0.6003,-0.0262,false,2026-03-27T14:04:02.731267
80e5a7f416214e1ab4e2ec1a6fb83e8c,Internal Medicine,99215,"Office visit, est, complex",2023,183,141,267,0.2757,96.77,159.8,102.25,0.6055,183,0.0,92.69,0.044,103.02,0.6003,-0.0607,false,2026-03-27T14:04:02.731288
29226e1762c4efc0b84fea055893ef70,Internal Medicine,99203,"Office visit, new patient",2023,695,491,275,0.3934,113.17,186.45,106.72,0.607,752,-0.0758,106.25,0.0651,103.02,0.6003,0.0985,false,2026-03-27T14:04:02.731305
daaec8c64d61ef7b64186fa3344b82ff,Internal Medicine,99204,"Office visit, new, moderate",2023,560,427,258,0.3405,114.06,187.05,101.29,0.6098,555,0.009,113.35,0.0063,103.02,0.6003,0.1072,false,2026-03-27T14:04:02.731322
4cf50ec171a9cd38763deefb3ff90aa2,Internal Medicine,99212,"Office visit, est, straightforward",2023,598,434,187,0.3116,119.09,200.83,126.7,0.593,645,-0.0729,114.46,0.0405,103.02,0.6003,0.156,false,2026-03-27T14:04:02.731338
6310d675e444789e3ca4fa1960ef9d38,Internal Medicine,36415,Venipuncture,2023,686,508,143,0.4122,80.18,134.85,74.7,0.5946,646,0.0619,79.35,0.0105,103.02,0.6003,-0.2217,false,2026-03-27T14:04:02.731355
5580d14833fc01bd531cfb9ddbdc9e5f,Internal Medicine,85025,"CBC, automated",2023,571,438,160,0.456,116.67,196.56,116.45,0.5936,602,-0.0515,113.34,0.0294,103.02,0.6003,0.1325,false,2026-03-27T14:04:02.731372
21c7115b3c294bb28123a1d77c4f8dc8,Internal Medicine,80053,Comprehensive metabolic panel,2023,356,256,237,0.4226,74.63,125.62,83.25,0.5941,340,0.0471,72.93,0.0233,103.02,0.6003,-0.2756,false,2026-03-27T14:04:02.731390
bb4df1935473c73722782fce83bb26f6,Internal Medicine,71046,"Chest X-ray, 2 views",2023,249,184,225,0.3028,99.14,165.06,108.66,0.6006,228,0.0921,97.35,0.0184,103.02,0.6003,-0.0377,false,2026-03-27T14:04:02.731406
ce38c02188b687383f145bdc12256706,Family Practice,99213,"Office visit, est patient",2021,949,674,191,0.3461,91.6,149.77,86.15,0.6116,,,,,86.58,0.5986,0.058,false,2026-03-27T14:04:02.731436
43ad17e3f1938f7e934dcd48f75e7421,Family Practice,99214,"Office visit, est, moderate",2021,221,163,382,0.2849,71.31,119.18,63.9,0.5984,,,,,86.58,0.5986,-0.1764,false,2026-03-27T14:04:02.731453
e94e281526fbe58686a1cf578526799b,Family Practice,99215,"Office visit, est, complex",2021,541,409,323,0.5466,82.01,134.34,85.85,0.6104,,,,,86.58,0.5986,-0.0528,false,2026-03-27T14:04:02.731471
7d4c70b71738d5ada125a115dc877048,Family Practice,99203,"Office visit, new patient",2021,708,548,244,0.399,89.08,147.66,93.72,0.6033,,,,,86.58,0.5986,0.0289,false,2026-03-27T14:04:02.731491
6dab18f5b985a7ee76fc537cb0b295c7,Family Practice,99204,"Office visit, new, moderate",2021,259,197,231,0.1861,91.87,154.62,94.76,0.5942,,,,,86.58,0.5986,0.0611,false,2026-03-27T14:04:02.731512
cc8dd0561ccc30012693fa1271c77576,Family Practice,99212,"Office visit, est, straightforward",2021,559,416,231,0.3411,95.22,159.94,93.3,0.5954,,,,,86.58,0.5986,0.0998,false,2026-03-27T14:04:02.731528
44b5e770ccea7223cbbd390c3e430ae5,Family Practice,36415,Venipuncture,2021,665,502,327,0.2336,88.7,149.89,94.96,0.5918,,,,,86.58,0.5986,0.0245,false,2026-03-27T14:04:02.731549
62336aa3022cadc0383b1b11f1121099,Family Practice,85025,"CBC, automated",2021,637,493,361,0.2012,70.31,119.74,76.65,0.5871,,,,,86.58,0.5986,-0.1879,false,2026-03-27T14:04:02.731566
9f2cc71ed5837277771f9b26641c0aee,Family Practice,80053,Comprehensive metabolic panel,2021,638,454,266,0.3875,92.66,157.0,84.47,0.5902,,,,,86.58,0.5986,0.0702,false,2026-03-27T14:04:02.731583
9f4b9470e18fdd8d16196a64b104e429,Family Practice,71046,"Chest X-ray, 2 views",2021,562,387,236,0.2311,83.35,138.04,87.81,0.6038,,,,,86.58,0.5986,-0.0373,false,2026-03-27T14:04:02.731600
bed7d06eec57c4138fde1bf8ad1a74d0,Family Practice,99213,"Office visit, est patient",2022,859,650,191,0.3611,93.13,155.76,87.59,0.5979,949,-0.0948,91.6,0.0167,89.26,0.595,0.0434,false,2026-03-27T14:04:02.731622
a6bf6ef90f4c3cca6098e7de5c1d45e4,Family Practice,99214,"Office visit, est, moderate",2022,234,182,384,0.2999,74.34,123.94,66.61,0.5998,221,0.0588,71.31,0.0425,89.26,0.595,-0.1672,false,2026-03-27T14:04:02.731638
947ea3e3690e74eeb38b5bf6a6e632e2,Family Practice,99215,"Office visit, est, complex",2022,533,413,325,0.5616,83.69,139.72,87.61,0.599,541,-0.0148,82.01,0.0205,89.26,0.595,-0.0624,false,2026-03-27T14:04:02.731656
93c53a04816fcbf3c79e136b06603005,Family Practice,99203,"Office visit, new patient",2022,752,549,245,0.414,90.69,153.56,95.42,0.5906,708,0.0621,89.08,0.0181,89.26,0.595,0.016,false,2026-03-27T14:04:02.731673
d648be47e13247d1e142729cd1241167,Family Practice,99204,"Office visit, new, moderate",2022,284,215,232,0.2011,95.5,160.8,98.5,0.5939,259,0.0965,91.87,0.0395,89.26,0.595,0.0699,false,2026-03-27T14:04:02.731690
49b83284ad69b57a9e78daf1d59790f7,Family Practice,99212,"Office visit, est, straightforward",2022,593,411,232,0.3561,99.7,166.34,97.69,0.5994,559,0.0608,95.22,0.047,89.26,0.595,0.117,false,2026-03-27T14:04:02.731706
06aa6d98587e2dd7a73efd1fb455594f,Family Practice,36415,Venipuncture,2022,702,540,328,0.2486,92.34,155.88,98.87,0.5924,665,0.0556,88.7,0.041,89.26,0.595,0.0345,false,2026-03-27T14:04:02.731723
e78f28e9cd1da7f156a9036e3a364b12,Family Practice,85025,"CBC, automated",2022,678,517,363,0.2162,71.47,124.53,77.92,0.5739,637,0.0644,70.31,0.0165,89.26,0.595,-0.1993,true,2026-03-27T14:04:02.731740
68ebf0691ab2e67b3d6fdcb917d24f75,Family Practice,80053,Comprehensive metabolic panel,2022,616,469,267,0.4025,98.93,163.28,90.19,0.6059,638,-0.0345,92.66,0.0677,89.26,0.595,0.1083,false,2026-03-27T14:04:02.731776
719be2bfb121e3e911b4c82ebef30dac,Family Practice,71046,"Chest X-ray, 2 views",2022,544,407,237,0.2461,85.69,143.56,90.27,0.5969,562,-0.032,83.35,0.0281,89.26,0.595,-0.04,false,2026-03-27T14:04:02.731794
1253a9d11ecc2549d3f0680c69ad02c6,Family Practice,99213,"Office visit, est patient",2023,922,683,192,0.3761,97.11,161.75,91.33,0.6003,859,0.0733,93.13,0.0427,92.84,0.5922,0.046,false,2026-03-27T14:04:02.731817
58e3e33b778ee0fe616657e7ca03f987,Family Practice,99214,"Office visit, est, moderate",2023,220,154,386,0.3149,74.0,128.71,66.3,0.5749,234,-0.0598,74.34,-0.0046,92.84,0.5922,-0.2029,false,2026-03-27T14:04:02.731834
fe60b994826458e6810c54e37c27f2d1,Family Practice,99215,"Office visit, est, complex",2023,495,382,327,0.5766,83.51,145.09,87.42,0.5755,533,-0.0713,83.69,-0.0022,92.84,0.5922,-0.1005,false,2026-03-27T14:04:02.731851
82a4bdc36d1ba93be901ed3e34142d64,Family Practice,99203,"Office visit, new patient",2023,690,473,247,0.429,93.34,159.47,98.2,0.5853,752,-0.0824,90.69,0.0292,92.84,0.5922,0.0054,false,2026-03-27T14:04:02.731867
d10504c9da28a41ed9a4fcd624af3f51,Family Practice,99204,"Office visit, new, moderate",2023,288,223,234,0.2161,98.42,166.99,101.51,0.5894,284,0.0141,95.5,0.0306,92.84,0.5922,0.0601,false,2026-03-27T14:04:02.731888
4b74be1c4aecab7104bf9793656620a0,Family Practice,99212,"Office visit, est, straightforward",2023,526,409,233,0.3711,103.6,172.73,101.51,0.5998,593,-0.113,99.7,0.0391,92.84,0.5922,0.1159,false,2026-03-27T14:04:02.731904
81dd20ba05e422b4ad0f2a39634d6c24,Family Practice,36415,Venipuncture,2023,639,467,330,0.2636,98.05,161.88,104.98,0.6057,702,-0.0897,92.34,0.0618,92.84,0.5922,0.0561,false,2026-03-27T14:04:02.731922
a2af00a54a480399d4fe7883bcfbb31b,Family Practice,85025,"CBC, automated",2023,600,436,365,0.2312,77.8,129.32,84.81,0.6016,678,-0.115,71.47,0.0886,92.84,0.5922,-0.162,false,2026-03-27T14:04:02.731938
92cc651e793d2fb4da693c022c9fc7c7,Family Practice,80053,Comprehensive metabolic panel,2023,653,494,268,0.4175,101.71,169.56,92.73,0.5999,616,0.0601,98.93,0.0281,92.84,0.5922,0.0955,false,2026-03-27T14:04:02.731955
a588da0a6355ec73be606707cf1ee5b8,Family Practice,71046,"Chest X-ray, 2 views",2023,574,399,238,0.2611,87.84,149.08,92.55,0.5892,544,0.0551,85.69,0.0251,92.84,0.5922,-0.0539,false,2026-03-27T14:04:02.731972
3f686866136923c9b8d4eb8c0ab63467,Cardiology,99213,"Office visit, est patient",2021,161,83,61,0.544,213.2,379.48,190.64,0.5618,,,,,182.25,0.5702,0.1698,false,2026-03-27T14:04:02.731998
9459ac7d7938eba6469e7e49bf52669d,Cardiology,99214,"Office visit, est, moderate",2021,359,184,77,0.3471,169.53,297.13,150.53,0.5705,,,,,182.25,0.5702,-0.0698,false,2026-03-27T14:04:02.732015
5dcdbae5d0964064676aafca81351606,Cardiology,99215,"Office visit, est, complex",2021,253,137,76,0.1923,185.0,316.25,165.36,0.585,,,,,182.25,0.5702,0.0151,false,2026-03-27T14:04:02.732033
4357f98ebac197587b35dc562fb0dbc8,Cardiology,99203,"Office visit, new patient",2021,107,60,41,0.4476,172.6,305.38,152.97,0.5652,,,,,182.25,0.5702,-0.0529,false,2026-03-27T14:04:02.732058
ef07c4798c02b5ba267eb9a76d946c4e,Cardiology,99204,"Office visit, new, moderate",2021,319,187,64,0.3852,211.81,374.95,233.49,0.5649,,,,,182.25,0.5702,0.1622,false,2026-03-27T14:04:02.732083
f6e92f7a1561d29fadcc68b188179976,Cardiology,99212,"Office visit, est, straightforward",2021,228,118,63,0.3046,120.17,208.54,128.98,0.5763,,,,,182.25,0.5702,-0.3406,false,2026-03-27T14:04:02.732107
fac3a79e2f69c79c4dae680b211c6753,Cardiology,36415,Venipuncture,2021,349,190,37,0.4262,211.67,375.28,206.67,0.564,,,,,182.25,0.5702,0.1614,false,2026-03-27T14:04:02.732133
71ff1d83225c56abeb7514da5bf7461a,Cardiology,85025,"CBC, automated",2021,208,106,50,0.3236,159.3,284.35,175.19,0.5602,,,,,182.25,0.5702,-0.1259,false,2026-03-27T14:04:02.732151
015d1ec59fc1bf9002ec3dd7b13cb341,Cardiology,80053,Comprehensive metabolic panel,2021,152,80,39,0.2885,189.54,328.34,181.39,0.5773,,,,,182.25,0.5702,0.04,false,2026-03-27T14:04:02.732175
31fae2a95596b7e300e81ac10af52b0a,Cardiology,71046,"Chest X-ray, 2 views",2021,288,164,69,0.3319,175.44,303.88,170.22,0.5773,,,,,182.25,0.5702,-0.0374,false,2026-03-27T14:04:02.732202
a26f90df112e353765ec43effc95d1da,Cardiology,99213,"Office visit, est patient",2022,160,84,62,0.559,222.14,394.66,198.64,0.5629,161,-0.0062,213.2,0.0419,186.04,0.5604,0.194,false,2026-03-27T14:04:02.732232
17c1fbb2054b939090ad54ca3ca891b2,Cardiology,99214,"Office visit, est, moderate",2022,325,188,78,0.3621,170.82,309.01,151.68,0.5528,359,-0.0947,169.53,0.0076,186.04,0.5604,-0.0818,false,2026-03-27T14:04:02.732252
b066f8198c9fcb4d9a47b1ab28e78def,Cardiology,99215,"Office visit, est, complex",2022,245,141,77,0.2073,184.38,328.9,164.81,0.5606,253,-0.0316,185.0,-0.0034,186.04,0.5604,-0.0089,false,2026-03-27T14:04:02.732276
eff134a6b1dfa579b16b9942d5c3ece7,Cardiology,99203,"Office visit, new patient",2022,113,59,41,0.4626,178.27,317.59,158.0,0.5613,107,0.0561,172.6,0.0329,186.04,0.5604,-0.0418,false,2026-03-27T14:04:02.732302
b43358a8d2c106dc50f8435107e455b2,Cardiology,99204,"Office visit, new, moderate",2022,334,171,65,0.4002,223.08,389.95,245.91,0.5721,319,0.047,211.81,0.0532,186.04,0.5604,0.1991,false,2026-03-27T14:04:02.732326
